meanX,meanY,meanZ,stdX,stdY,stdZ,maxX,maxY,maxZ,minX,minY,minZ,medianX,medianY,medianZ,madX,madY,madZ,corrX,corrY,corrZ,part,label
2075.8125,2372.734375,2039.0078125,61.3533396276,119.074018162,88.1292443971,2272,2778,2316,1982,2122,1841,2064.5,2374.0,2022.5,48.9794921875,94.8125,68.0559082031,0.274437320484,0.294813676974,0.0847573244567,4,4
2082.0234375,2377.5078125,2045.4296875,68.5528090988,121.36396721,93.8485699004,2282,2778,2316,1947,2065,1841,2070.0,2379.0,2031.5,54.3076171875,94.4450683594,73.3963623047,0.323046643083,0.27154595592,0.0704655617688,4,4
2080.28125,2366.03125,2046.5859375,70.301368979,109.573326939,86.2903473898,2282,2634,2262,1947,2065,1852,2068.0,2368.5,2032.5,55.6865234375,84.0463867188,68.6995849609,0.341731213128,0.305344785645,0.0195108681394,4,4
2082.9453125,2364.734375,2041.5390625,72.7622932324,107.463341809,75.1850108977,2281,2644,2232,1976,2154,1878,2054.5,2358.5,2034.5,57.8197021484,82.0895996094,58.2458496094,0.285097004733,0.355564572236,0.148413750775,4,4
2083.4921875,2359.8828125,2042.671875,68.6049969592,118.786622772,77.8435852828,2276,2644,2305,1983,2127,1879,2065.5,2354.5,2032.5,52.818359375,94.5648193359,59.4797363281,0.222818810411,0.501534165412,0.0324667964376,4,4
2077.5625,2374.7578125,2042.3046875,56.7048929272,124.699812532,85.7444985581,2248,2671,2305,1983,2127,1884,2074.0,2367.0,2025.0,42.958984375,99.7152099609,66.349609375,0.207705506854,0.393809990654,-0.0218845330319,4,4
2077.3984375,2383.328125,2048.453125,60.7480066545,117.688572715,87.8615463598,2290,2685,2295,1971,2121,1884,2067.5,2367.0,2029.5,45.9232177734,91.6242675781,69.3093261719,0.1183151695,0.151522689849,-0.0591554680393,4,4
2069.078125,2372.609375,2050.6796875,63.6838413077,114.734286274,88.9268418769,2290,2685,2295,1952,2121,1888,2053.0,2357.0,2030.0,47.6889648438,90.1916503906,70.7602539062,0.0298160497669,0.197016031269,-0.162420877817,4,4
2070.6171875,2376.6875,2051.0,63.7747168195,114.927758891,85.6240638779,2313,2646,2287,1952,2155,1888,2055.5,2367.5,2039.0,47.740234375,93.1728515625,67.6875,0.0452961602047,0.144400322932,-0.195327258434,4,4
2082.2890625,2375.1015625,2053.2421875,70.9787760608,108.90824281,80.6896207645,2313,2653,2287,1981,2155,1880,2060.0,2370.5,2045.0,56.9995117188,86.1375732422,62.6754150391,0.100048929045,0.177829264582,-0.127846102848,4,4
2083.2890625,2370.7421875,2047.9375,70.3900440732,108.261512351,82.6548415681,2298,2653,2293,1985,2155,1765,2066.0,2365.0,2043.0,56.7495117188,88.0935058594,63.044921875,0.142826459363,0.231072215788,-0.151287548903,4,4
2072.640625,2370.9140625,2050.703125,64.0421532409,109.858966665,96.9242223185,2282,2667,2383,1964,2164,1765,2057.5,2364.5,2040.0,50.3645019531,92.4595947266,72.2377929688,0.140341339092,0.13807652663,-0.129149497693,4,4
2067.3515625,2368.1328125,2045.140625,61.3051731056,108.947532781,96.2773008116,2282,2667,2383,1964,2168,1874,2051.5,2360.5,2029.5,49.3972167969,89.5567626953,70.9660644531,0.188537688958,0.245845411482,-0.0993670834288,4,4
2075.484375,2376.453125,2036.46875,62.6298945468,113.892742704,78.4370892404,2231,2644,2314,1964,2161,1874,2060.0,2377.5,2024.5,51.58984375,92.7897949219,58.0493164062,0.291548935382,0.334867513192,-0.106445599186,4,4
2079.1484375,2375.25,2048.5859375,70.668360409,115.539542265,77.1353782148,2301,2644,2274,1945,2127,1870,2066.0,2369.0,2036.0,56.6293945312,94.18359375,59.9312744141,0.204929345911,0.322370395046,-0.134924297263,4,4
2074.46875,2365.265625,2045.640625,69.6251987939,113.690731509,84.8062854578,2301,2627,2274,1945,2127,1870,2064.0,2352.5,2037.5,53.962890625,91.5437011719,66.6525878906,0.0514554027721,0.403141942414,-0.1497604014,4,4
2071.671875,2380.2109375,2041.8359375,61.4199574345,115.855982575,87.9998011222,2282,2627,2284,1975,2162,1901,2059.0,2372.5,2030.0,47.9853515625,93.3022460938,68.0187988281,0.0256594704876,0.413982462373,-0.141699930028,4,4
2073.1484375,2383.34375,2048.8984375,56.3195452631,109.21974076,84.5967591051,2255,2649,2284,1975,2190,1901,2060.0,2378.0,2032.0,44.2341308594,84.833984375,66.3497314453,0.146125197424,0.273701800159,-0.141299435415,4,4
2078.7578125,2365.9609375,2046.0625,55.627663499,106.617308307,70.7920043085,2252,2682,2234,1981,2207,1909,2065.5,2357.0,2038.0,44.7706298828,82.1279296875,55.31640625,0.285143233028,0.151299985898,-0.11390690969,4,4
2077.7265625,2367.3984375,2050.1796875,60.5712588536,103.917846098,74.1401560139,2252,2682,2272,1988,2211,1909,2062.5,2357.5,2044.0,48.5744628906,82.1451416016,57.7093505859,0.235604883836,0.193517610966,-0.088486306455,4,4
2082.4921875,2375.0,2046.0546875,66.7438393859,99.6514397729,86.4113316965,2323,2643,2272,1982,2189,1894,2072.5,2380.0,2040.5,52.0145263672,78.8125,69.2282714844,0.168772719669,0.226836833946,-0.0951811639997,4,4
2082.4921875,2366.7890625,2037.546875,66.148603415,101.323730992,75.1406931675,2323,2654,2263,1975,2189,1894,2073.0,2369.0,2033.0,51.1080322266,83.0111083984,59.5185546875,0.176047842031,0.141558678703,-0.0678497731696,4,4
2072.640625,2370.5625,2033.5859375,61.4679654581,97.3768351894,56.9068208336,2283,2654,2193,1975,2199,1928,2057.5,2356.5,2023.0,45.486328125,80.0859375,45.7060546875,0.265749823162,-0.00139124793089,0.145599380149,4,4
2069.8203125,2386.03125,2033.4609375,62.0466466121,94.1199550833,62.6241007094,2283,2575,2220,1969,2211,1931,2055.0,2380.5,2020.0,45.400390625,79.2666015625,50.5426025391,0.42335237351,0.154775593684,0.265575251987,4,4
2056.953125,2373.90625,2029.5546875,63.5814140345,106.260594655,60.9124592706,2266,2659,2220,1926,2190,1908,2051.0,2371.5,2020.0,45.2731933594,90.6860351562,47.8254394531,0.5417100882,0.261502791358,0.162432476785,4,4
2066.6015625,2375.1796875,2020.78125,72.2552714306,118.836182724,54.5205209506,2290,2720,2202,1926,2185,1853,2055.0,2371.5,2019.5,53.4519042969,99.0290527344,39.6962890625,0.508403403942,0.137850103452,0.129750334208,4,4
2078.0078125,2377.453125,2024.25,76.7754160224,129.880796916,60.1427435881,2299,2727,2191,1945,2168,1853,2056.5,2373.5,2020.5,58.3690185547,105.654785156,43.703125,0.367883456146,0.0623933691457,0.33585784337,4,4
2078.9609375,2366.7109375,2042.53125,70.7516898152,124.980071,71.2297975227,2299,2728,2252,1945,2168,1889,2063.5,2341.5,2035.5,52.7504882812,95.5029296875,55.3061523438,0.230739653332,0.12532428521,0.248427787274,4,4
2082.0703125,2373.7109375,2047.78125,57.7637304936,109.991349148,78.2283088599,2238,2728,2299,1967,2203,1900,2075.5,2356.0,2040.5,45.8905029297,84.2504882812,60.6962890625,0.0894559085268,0.227612785808,-0.0859299302116,4,4
2074.8828125,2370.203125,2037.2421875,60.8409079503,108.251774139,80.584454265,2254,2633,2299,1967,2184,1763,2064.0,2361.5,2032.5,47.7882080078,87.4252929688,58.6787109375,0.107009614208,0.235118252013,-0.166684522681,4,4
2078.2890625,2372.40625,2031.421875,62.0165271779,111.345701118,77.6536434214,2254,2637,2243,1977,2184,1763,2068.0,2352.5,2028.0,48.1936035156,89.1166992188,57.0041503906,0.179782674352,0.148501038841,-0.120196532661,4,4
2085.25,2381.6171875,2034.65625,58.6457401236,112.385032846,69.7627517765,2268,2637,2243,1995,2172,1914,2075.0,2357.5,2017.5,45.63671875,91.8891601562,55.01953125,0.191950612868,0.181992232951,-0.0748152984699,4,4
2090.9765625,2375.2109375,2047.5390625,61.5776144062,107.959211629,67.127438133,2276,2623,2232,1987,2172,1930,2073.5,2365.5,2042.0,49.3475341797,87.4091796875,54.8936767578,0.128986458334,0.331909936729,-0.0924414638801,4,4
2086.5625,2366.203125,2046.5625,59.393091939,103.909285041,64.1188303812,2276,2647,2232,1987,2205,1930,2071.0,2355.5,2038.0,47.6767578125,82.7658691406,51.0322265625,0.152637756033,0.329282911125,-0.0528972466509,4,4
2076.2265625,2365.765625,2036.0546875,51.970345094,106.642938301,65.1848140126,2247,2648,2212,1998,2211,1926,2063.0,2350.0,2023.0,40.1198730469,85.1665039062,51.4373779297,0.142497954198,0.184937095751,-0.0818034042931,4,4
2077.2421875,2382.3984375,2027.34375,54.8393137465,105.94199422,72.9142995491,2273,2648,2212,1995,2194,1914,2065.5,2372.5,2010.0,41.0338134766,84.2296142578,60.5483398438,0.0386364769189,0.0815101284567,-0.172294060493,4,4
2079.53125,2385.3125,2031.3125,59.6331221048,102.883218714,77.8397050678,2273,2621,2244,1986,2181,1897,2070.0,2372.0,2013.0,43.9663085938,81.4716796875,63.5390625,-0.0133567308906,0.0341091601993,-0.202138655371,4,4
2081.625,2372.984375,2034.171875,58.4697243145,99.1048903006,80.3363117294,2263,2621,2248,1986,2181,1897,2069.5,2355.0,2027.0,45.439453125,77.779296875,62.2946777344,0.117563594045,0.121690189223,-0.126864561019,4,4
2074.65625,2372.4296875,2030.3828125,57.7558583455,95.7488252508,78.4062830013,2233,2627,2248,1983,2207,1892,2066.0,2361.5,2014.5,45.2846679688,75.3717041016,60.4150390625,0.211153786183,0.251513519663,-0.0819474880938,4,4
2067.90625,2380.65625,2040.296875,51.7918969584,98.4770997401,73.8172204665,2229,2627,2252,1983,2198,1892,2062.5,2366.5,2026.5,40.8647460938,80.1396484375,57.1950683594,0.12536644579,0.248333934596,-0.163727943201,4,4
2079.9609375,2380.734375,2047.53125,46.3859879644,93.9443196101,66.3877819966,2200,2603,2275,1984,2198,1909,2077.0,2371.5,2040.5,37.3353271484,77.3427734375,50.8706054688,0.155961906357,0.136248467991,-0.261679511428,4,4
2091.2109375,2369.8046875,2050.5234375,48.7436896532,86.5259561069,62.1446071857,2235,2551,2275,1996,2212,1931,2087.5,2363.0,2039.5,38.8400878906,71.1549072266,47.8321533203,0.154331500525,0.0147850868109,-0.326580364222,4,4
2087.9140625,2365.5859375,2058.734375,54.8584473851,81.9687406659,63.0677032007,2238,2597,2251,1988,2223,1931,2081.5,2342.5,2043.0,43.2680664062,66.7556152344,50.7272949219,0.0562978094735,-0.0972359875181,-0.371721920758,4,4
2084.1953125,2380.40625,2068.1171875,55.2470555162,91.8831367922,55.1634109441,2258,2597,2217,1988,2239,1959,2075.0,2359.0,2061.0,44.9228515625,76.6606445312,45.4268798828,0.10228976314,-0.0775743292813,-0.40054040168,4,4
2086.6328125,2383.296875,2062.7734375,58.5694111524,100.094707859,57.5943204281,2269,2593,2202,1981,2239,1925,2071.0,2367.5,2058.0,46.9702148438,83.7275390625,46.8096923828,0.135830845898,0.0511883997767,-0.327063391911,4,4
2075.46875,2371.5546875,2037.953125,62.9592966249,93.4063857091,61.2973724084,2269,2610,2202,1958,2246,1918,2058.0,2350.5,2029.5,48.3598632812,74.4729003906,49.1511230469,0.054380512227,0.167188121941,-0.168314923282,4,4
2073.515625,2372.1328125,2026.1875,58.8659205681,95.5995067274,55.3977386616,2257,2631,2166,1952,2247,1887,2066.0,2350.5,2024.0,47.5786132812,74.2847900391,43.83984375,0.0672202131368,-0.0388658690546,0.0461257836286,4,4
2082.1484375,2365.890625,2027.390625,56.6891079324,105.832971536,62.5713116794,2285,2631,2195,1952,2171,1874,2076.5,2346.0,2026.0,42.6247558594,81.2797851562,48.5339355469,0.107680926933,-0.0515367091982,-0.00669498183212,4,4
2081.421875,2364.1796875,2020.1875,65.7466635631,102.445102149,76.3358462148,2350,2633,2266,1983,2171,1874,2067.5,2346.0,2008.0,44.2749023438,78.6140136719,58.326171875,0.0349992268935,0.150345497257,-0.127009832521,4,4
2081.7109375,2376.875,2021.5,63.191890283,106.312716553,74.9618275561,2350,2647,2266,1983,2183,1884,2066.5,2359.0,2006.5,45.2056884766,83.576171875,56.34375,0.0519601881356,0.215278047712,-0.0992398842873,4,4
2084.6328125,2377.15625,2038.359375,54.9854484822,106.670398044,72.7705632247,2239,2647,2220,1996,2183,1924,2071.5,2354.5,2023.0,43.6009521484,84.1181640625,57.6130371094,0.147131146854,0.247719091218,-0.109937669179,4,4
2074.109375,2363.6328125,2036.734375,47.4219183144,94.2674091437,72.6340720004,2239,2635,2215,1996,2195,1907,2065.5,2357.0,2024.0,34.5239257812,73.5473632812,58.3564453125,0.299140677924,0.209895567343,-0.173429499545,4,4
2105.71875,2365.3359375,2011.765625,51.6647182344,70.461837255,62.3483336952,2292,2519,2158,2003,2232,1894,2095.0,2357.0,1994.0,39.5278320312,58.3674316406,52.5727539062,0.230333687385,0.11836794282,-0.328372254306,4,3
2098.3828125,2367.5234375,2018.1328125,58.4107261606,75.5272245689,56.1508613453,2236,2576,2149,1963,2209,1894,2092.5,2354.5,2012.5,47.5244140625,60.3463134766,47.0629882812,-0.0162146759325,-0.0517134114536,-0.180669325746,4,3
2093.125,2371.3046875,2027.1953125,58.4616436608,81.5498068758,59.0652993233,2219,2576,2198,1963,2209,1926,2095.0,2355.0,2020.0,47.962890625,63.865234375,47.7041015625,-0.0587072219683,-0.191048758465,-0.125803448281,4,3
2085.2734375,2366.34375,2023.4140625,51.8316042043,92.649405835,72.4444427199,2235,2599,2198,1978,2166,1891,2086.0,2360.0,2015.0,40.3785400391,73.10546875,58.0541992188,0.144096630522,-0.106259756629,-0.249742257236,4,3
2081.71875,2364.6328125,2029.46875,54.9138104196,103.890301859,79.2580692134,2249,2621,2219,1985,2166,1759,2072.5,2360.0,2024.0,41.3310546875,84.1057128906,61.8959960938,0.117143544003,0.165684065049,-0.183484071287,4,3
2091.625,2388.53125,2047.7578125,54.4482706174,112.201866554,86.0442795816,2263,2673,2274,1999,2171,1759,2083.0,2387.0,2032.5,40.849609375,89.625,68.2630615234,0.0871017902209,0.309429255154,-0.125714511146,4,3
2090.65625,2388.1171875,2053.3828125,55.1039729479,112.65106191,83.8856665742,2263,2673,2290,2000,2171,1908,2080.5,2384.5,2034.0,42.8271484375,89.7633056641,68.1324462891,0.22778712159,0.269583678709,-0.14257400577,4,3
2079.203125,2378.65625,2042.109375,58.6604213207,117.582300713,81.354694813,2274,2725,2290,1962,2159,1891,2070.0,2376.5,2027.5,46.4064941406,94.015625,64.7966308594,0.224483948192,0.225667672629,-0.205999867695,4,3
2074.7734375,2386.671875,2045.375,63.8392684972,124.022229997,90.9468132187,2274,2725,2259,1960,2159,1879,2070.0,2387.5,2032.5,50.8771972656,98.7238769531,74.775390625,0.150058009314,0.127092567347,-0.213607671344,4,3
2076.90625,2379.7578125,2051.5078125,64.6221528409,115.174413859,93.1526556858,2257,2684,2273,1960,2161,1879,2063.0,2383.0,2035.5,52.0888671875,89.1129150391,76.5789794922,0.0750764324107,0.209712263412,-0.140382478451,4,3
2077.0703125,2370.4921875,2043.71875,60.6013413736,110.941851556,83.6120529212,2257,2654,2273,1994,2172,1823,2061.0,2367.5,2031.5,48.6605224609,87.0075683594,64.6298828125,0.0055192043626,0.342230520313,-0.137657720726,4,3
2069.1484375,2368.515625,2035.390625,58.7364445536,112.84362983,78.79398378,2243,2641,2268,1984,2154,1823,2051.0,2369.0,2016.5,46.1137695312,90.375,61.7736816406,0.0762345356036,0.325836454883,-0.182116879794,4,3
2069.75,2381.5546875,2033.84375,59.2853768269,116.801588855,86.7780622428,2285,2667,2281,1948,2142,1897,2056.5,2388.5,2013.0,44.3671875,93.7457275391,70.8120117188,0.153407467491,0.226282653515,-0.18413374925,4,3
2073.8515625,2387.4609375,2046.3515625,56.1825048908,113.230578098,98.5258741223,2285,2667,2283,1948,2142,1897,2066.5,2389.5,2024.0,40.7438964844,90.8984375,81.5010986328,0.125603667033,0.118333883009,-0.187959559953,4,3
2066.40625,2372.296875,2046.015625,60.5379346809,115.56566524,91.261498844,2248,2663,2283,1963,2158,1904,2058.5,2383.5,2028.0,45.6381835938,93.8142089844,73.2526855469,0.275204316366,0.107152378516,-0.191203364906,4,3
2066.0546875,2379.9765625,2033.8359375,62.1596000901,120.459779601,83.5389274477,2253,2663,2275,1963,2156,1889,2058.5,2398.0,2007.5,45.9538574219,98.8381347656,67.6409912109,0.232893468291,0.189228450819,-0.232712732247,4,3
2080.8203125,2384.0234375,2041.3359375,66.9944684041,111.014396799,88.0403698869,2394,2629,2275,1975,2156,1889,2071.0,2386.5,2010.0,46.6119384766,90.2723388672,73.7322998047,0.0532199293651,0.242285554498,-0.19577108754,4,3
2085.734375,2372.2109375,2046.1328125,78.7776182666,102.160954708,86.3361286128,2394,2633,2265,1947,2202,1920,2073.5,2369.5,2027.5,55.9626464844,81.5456542969,72.4681396484,0.136867015799,0.236209911959,-0.0936574260094,4,3
2086.75,2365.078125,2045.4921875,74.8093640187,99.7126271926,82.9480433238,2383,2633,2262,1947,2202,1877,2081.0,2363.0,2031.5,54.94140625,79.53125,66.4049072266,0.139605940604,0.267050197101,-0.0525544997778,4,3
2090.3125,2363.84375,2043.2578125,68.4076191824,99.2528337127,82.5759727588,2341,2671,2262,1988,2166,1877,2084.0,2358.5,2039.0,50.904296875,80.2788085938,63.8792724609,-0.00077903427109,0.344626972205,-0.111200072608,4,3
2089.515625,2378.9609375,2037.875,70.9236013909,110.154251357,81.2926084523,2341,2671,2251,1970,2163,1884,2067.5,2383.0,2031.0,55.7358398438,88.2902832031,64.693359375,0.116932576071,0.340360779511,-0.24071889504,4,3
2088.859375,2385.2109375,2048.9921875,64.1312304152,119.802439234,77.4707967426,2291,2666,2249,1970,2163,1884,2070.5,2370.5,2036.0,52.8686523438,96.0399169922,62.8347167969,0.286744087216,0.263365710965,-0.145557954742,4,3
2085.484375,2377.2578125,2043.21875,56.5526699489,106.222930491,72.6903623566,2250,2664,2235,1977,2209,1914,2067.0,2361.5,2031.5,45.9255371094,82.0052490234,59.0463867188,0.198676626947,0.308258682653,-0.0338799587074,4,3
2098.6015625,2370.7265625,2025.6484375,64.0692710557,87.3094519009,61.4473194566,2261,2599,2191,1996,2209,1924,2079.5,2369.0,2011.5,52.8737792969,68.8813476562,48.2028808594,0.0830285054909,0.185165921257,-0.0686542250096,4,3
2109.125,2367.84375,2042.28125,54.5683130342,69.5930168345,58.9645479368,2261,2596,2229,1996,2234,1926,2099.0,2359.0,2031.5,42.55859375,53.4877929688,45.0126953125,0.0643728497008,-0.121016405008,0.207635458326,4,3
2088.796875,2370.8671875,2051.1953125,42.5082408638,41.1418462552,45.2196839924,2203,2480,2229,2003,2275,1926,2095.0,2362.5,2040.0,35.1220703125,32.3151855469,32.8287353516,-0.350793729835,-0.24781165174,0.536913020263,4,3
2085.609375,2371.28125,2047.09375,40.9901532971,33.7608396125,36.6611290855,2143,2500,2158,2003,2327,1992,2086.5,2360.5,2036.5,36.7248535156,26.6640625,29.048828125,-0.632100361846,-0.454733690898,0.517622124935,4,3
2102.7421875,2364.5234375,2030.0234375,28.9866236035,26.5531601227,39.0776462762,2156,2500,2158,2013,2327,1968,2109.5,2358.0,2019.0,22.5637207031,19.0203857422,28.1899414062,-0.623863060529,-0.553399943341,0.414293343644,4,3
2089.359375,2366.8046875,2030.6171875,36.7763477515,22.6156027924,30.7550958824,2156,2435,2118,1986,2317,1968,2097.0,2364.0,2023.0,30.2495117188,18.0112304688,25.1079101562,-0.394723732304,-0.720670090905,0.378227486767,4,3
2063.3203125,2374.7890625,2058.2421875,34.3550093985,23.8068515063,22.705490714,2146,2439,2118,1986,2317,1999,2053.0,2374.0,2061.5,27.884765625,18.4576416016,18.1096191406,-0.442608608845,-0.578552905493,0.523013355838,4,3
2050.671875,2380.1640625,2058.2265625,18.3389389843,14.3190734226,13.4821052842,2101,2439,2102,2013,2347,2022,2045.0,2381.0,2055.0,12.7001953125,9.40380859375,9.83569335938,-0.449151805119,-0.0118305493309,0.234658508073,4,3
2047.75,2381.2734375,2052.2734375,6.76023575044,3.97376206396,4.36470244812,2069,2391,2062,2035,2370,2041,2046.0,2381.0,2053.0,5.26171875,3.07458496094,3.47790527344,-0.236027883345,0.129359287009,-0.172318543389,4,3
2052.3828125,2379.859375,2052.8515625,6.46020049633,3.9179264462,4.26501948884,2069,2391,2063,2035,2370,2041,2053.0,2380.0,2053.0,5.00317382812,3.11157226562,3.28796386719,-0.38983693417,0.34072588694,-0.249118045235,4,3
2053.265625,2379.4140625,2050.4765625,8.05344781156,4.48712478966,7.03866133898,2068,2395,2063,2015,2366,2032,2054.0,2379.0,2053.0,4.88037109375,3.36450195312,5.654296875,-0.0547085443414,0.276674674146,-0.0234993266442,4,3
2056.8984375,2379.953125,2040.765625,12.7173016524,10.2218381131,12.4549483415,2086,2411,2059,2015,2340,1985,2059.0,2381.0,2041.0,9.53295898438,6.78857421875,8.94848632812,-0.190051447465,-0.230366751494,0.540711551795,4,3
2064.890625,2377.4453125,2037.0078125,10.110596589,10.3663664154,10.544615444,2086,2411,2059,2025,2340,1985,2067.0,2377.0,2038.0,6.96118164062,7.04431152344,6.99157714844,-0.313635374193,-0.0872164540175,0.54937306955,4,3
2066.796875,2376.7421875,2037.171875,5.03430651887,5.26202573751,5.96064438598,2078,2390,2051,2049,2361,2016,2067.0,2377.0,2037.0,3.95971679688,4.16052246094,4.50268554688,-0.185090744285,0.285876324463,-0.0666090725415,4,3
2060.8125,2378.5859375,2030.2109375,6.97549140312,5.0330049942,6.65298742174,2077,2390,2043,2045,2365,2016,2061.5,2379.0,2030.0,5.7119140625,3.90869140625,5.75537109375,-0.131190858638,0.654766695695,-0.0683875353247,4,3
2054.5859375,2379.8515625,2022.78125,4.84162942532,4.98673807157,4.69869725621,2070,2394,2038,2045,2365,2012,2054.0,2379.5,2023.0,3.88549804688,3.8046875,3.654296875,-0.0710526046216,0.408216631241,-0.204706183895,4,3
2053.84375,2380.890625,2020.7109375,3.36596559838,4.00439596043,3.50511963863,2062,2394,2029,2045,2369,2011,2054.0,2381.0,2021.0,2.6806640625,3.02758789062,2.78247070312,0.131916029269,0.101590222425,-0.0852970314498,4,3
2057.28125,2379.7578125,2021.5234375,4.08942846824,3.16910800871,3.24089237188,2067,2388,2030,2046,2371,2011,2057.0,2380.0,2021.0,3.22509765625,2.5380859375,2.50036621094,-0.184872287011,-0.00881886482407,-0.044291749821,4,3
2060.2734375,2378.84375,2023.5546875,3.30286166485,3.18321755709,3.80593939846,2067,2386,2033,2051,2371,2011,2060.0,2379.0,2023.0,2.64135742188,2.61572265625,3.01293945312,-0.0355974434635,0.0216642459881,0.161244129639,4,3
2061.8671875,2378.515625,2023.296875,3.14322441835,3.23120702198,3.89701960619,2069,2386,2033,2052,2371,2014,2062.0,2379.0,2023.0,2.47021484375,2.70971679688,3.162109375,-0.234314930833,-0.223027852238,0.209109271998,4,3
2061.2734375,2378.390625,2021.921875,3.40845369552,2.87600547293,2.81058005334,2069,2385,2030,2053,2371,2014,2061.5,2379.0,2022.0,2.8359375,2.36694335938,2.228515625,-0.0431117785619,-0.235294687428,0.0534850485437,4,3
2059.0625,2379.1640625,2024.6015625,3.09876785267,3.03464858387,3.27803437297,2067,2387,2033,2053,2371,2017,2059.0,2379.5,2024.0,2.4814453125,2.3359375,2.68908691406,0.107754445078,-0.251783037273,0.0889434313665,4,3
2061.6328125,2378.6015625,2027.640625,7.35261600427,4.25624107524,4.65627064282,2086,2387,2045,2053,2363,2020,2060.0,2379.0,2027.0,5.16027832031,3.30444335938,3.30444335938,-0.380868983742,0.451733030326,-0.168988031323,4,3
2057.7265625,2379.296875,2038.4453125,11.5865213871,4.98874224756,10.8720609885,2086,2390,2058,2029,2363,2021,2058.0,2380.0,2042.5,8.26635742188,3.89868164062,10.1066894531,-0.548246515413,-0.44664114872,0.209499589639,4,3
2051.390625,2380.796875,2045.515625,8.42777034524,4.28209856382,4.4491605419,2070,2392,2058,2029,2369,2034,2054.0,2381.0,2046.0,6.86840820312,3.31591796875,3.50708007812,-0.574231521801,0.0307049628515,-0.177962814031,4,3
2054.6171875,2380.1640625,2037.0390625,12.9827997015,5.32528856746,10.1627716039,2081,2398,2054,2018,2365,2011,2056.0,2379.0,2040.0,10.1820068359,3.9658203125,8.30627441406,-0.506121758907,-0.661955785751,0.307452051116,4,3
2056.703125,2379.546875,2031.5703125,12.3851316594,9.87389732705,9.30132798388,2081,2425,2054,2018,2358,2011,2057.5,2379.0,2032.0,9.77954101562,6.81127929688,7.68420410156,-0.208567829731,-0.663514476036,0.00575100344633,4,3
2056.8671875,2379.109375,2031.0234375,5.29502975054,9.26872174336,5.65750124826,2069,2425,2051,2044,2358,2011,2057.0,2379.0,2031.0,4.44946289062,6.15258789062,4.27600097656,-0.0545715809383,-0.154712223103,-0.264329359746,4,3
2056.2421875,2379.625,2032.6484375,10.1428739142,4.61425384896,7.03824182116,2088,2396,2070,2008,2367,2020,2057.0,2380.0,2032.0,5.72277832031,3.708984375,4.39758300781,-0.283382192415,-0.695555884043,0.366379362085,4,3
2055.1171875,2380.0625,2033.1953125,11.5701360718,5.39721421289,9.0597827178,2088,2396,2070,2008,2364,2005,2056.0,2380.5,2033.0,7.67053222656,4.203125,6.01696777344,-0.123688548919,-0.396163414246,0.468025838456,4,3
2057.6796875,2379.6953125,2033.171875,8.62329165439,5.01738488485,7.85509451519,2081,2389,2051,2038,2364,2005,2059.0,2380.0,2034.0,6.59973144531,3.92358398438,6.01513671875,-0.00591322953867,0.0032602902714,0.418294879421,4,3
2060.0234375,2379.0234375,2036.1484375,6.35617976157,4.38045919239,5.4049989165,2081,2389,2049,2039,2369,2018,2060.0,2379.0,2036.5,4.51000976562,3.4951171875,4.2109375,-0.24860169337,0.0436741169997,0.131216435609,4,3
2065.8984375,2377.5859375,2039.3671875,11.3538920059,8.98513851172,10.9356536687,2103,2408,2076,2049,2353,2016,2063.0,2378.0,2038.0,8.80126953125,6.79553222656,7.76000976562,-0.144440631993,0.434963915557,0.176415905718,4,3
2065.2109375,2377.734375,2035.8671875,11.6298911267,9.14148144837,12.3596824194,2103,2408,2076,2050,2353,2014,2062.0,2379.0,2034.0,9.23815917969,7.0322265625,8.86206054688,-0.166556011332,0.491508400421,0.103384483278,4,3
2059.34375,2378.875,2031.2890625,4.73458958968,4.79501053015,5.00260143939,2071,2393,2043,2048,2366,2014,2059.0,2379.0,2032.0,3.83935546875,3.625,3.63488769531,-0.243305569415,0.11844343769,-0.0444374653774,4,3
2060.265625,2378.765625,2032.703125,3.76156353611,3.85052276848,3.09523223659,2069,2393,2043,2048,2369,2023,2061.0,2378.0,2032.5,3.01147460938,2.84008789062,2.390625,-0.138644160045,0.296279562552,-0.0831822440705,4,3
2060.96875,2378.5703125,2033.4453125,2.8697101283,2.73122392959,2.79991167957,2068,2386,2041,2053,2371,2027,2061.0,2379.0,2033.0,2.26953125,2.06140136719,2.25439453125,-0.0780776523851,0.194800170926,-0.123052639849,4,3
2061.4609375,2378.6640625,2033.0546875,2.65585771768,2.57571133436,3.22712078531,2069,2385,2041,2053,2372,2025,2061.0,2379.0,2033.0,2.12316894531,2.0029296875,2.62060546875,-0.0232278344278,0.134841544805,-0.0242965596423,4,3
2062.7734375,2378.6953125,2031.7421875,3.45776506889,2.84108938225,3.53886429967,2071,2385,2041,2053,2372,2024,2063.0,2379.0,2031.0,2.73217773438,2.30810546875,2.88989257812,0.00494063684562,-0.0530722425131,0.0939357165623,4,3
2061.2265625,2379.171875,2031.734375,4.55623626231,3.28947109407,3.76156353611,2071,2387,2041,2052,2372,2023,2061.0,2379.0,2031.0,3.68322753906,2.662109375,3.0458984375,-0.217494319355,-0.269823226362,0.249353074183,4,3
